title,url,date,snippet
"10 things you must do to stop #EndSARS protests, Ikubese writes Buhari",https://www.vanguardngr.com/2020/10/ikubese-suggests-10-solutions-to-stop-endsars-protests-from-continuing/,19-Oct-20,"Former Presidential Aspirant, Dr Thomas-Wilson Ikubese, has written President Muhammadu Buhari, suggesting 10 solutions to the ongoing protest by Nigerian youths against police brutality, tagged, #EndSARS. Dr. Ikubese, in the letter, also alerted the president of what he described as a looming danger if the demands of the protesters are not met. Dr. Ikubese, who […]"
"IPOB, YOV accuse FG of concluding plans to deploy military to quell  #ENDSARS protests",https://www.vanguardngr.com/2020/10/ipob-yov-accuse-fg-of-concluding-plans-to-deploy-military-to-quell-endsars-protests/,19-Oct-20,
#ENDSARS protesters locked down Ekiti,https://www.vanguardngr.com/2020/10/endsars-protesters-locked-down-ekiti/,19-Oct-20,
Abeokuta traffic advisory as #EndSARS mega protest hits streets,https://www.vanguardngr.com/2020/10/abeokuta-traffic-advisory-as-endsars-mega-protest-hits-streets/,19-Oct-20,
#EndSARS protesters shut Alausa Secretariat,https://www.vanguardngr.com/2020/10/endsars-protesters-shut-alausa-secretariat/,19-Oct-20,
Pro#EndSARS campaign group accuses opposition politicians of highjacking protests,https://www.vanguardngr.com/2020/10/proendsars-campaign-group-accuses-opposition-politicians-of-highjacking-protests/,19-Oct-20,
Rep backs #EndSARS protesters,https://www.vanguardngr.com/2020/10/rep-backs-endsars-protesters/,19-Oct-20,
#ENDSARS: Group debunks allegations of threat to life by Flavour against Govt,https://www.vanguardngr.com/2020/10/endsars-group-debunks-allegations-of-threat-to-life-by-flavour-against-govt/,19-Oct-20,
Lagos traffic advisory: Locations of road blocks as a result of #EndSARS protests,https://www.vanguardngr.com/2020/10/lagos-traffic-advisory-locations-of-road-blocks-as-a-result-of-endsars-protests/,19-Oct-20,
#EndSARS protest: We can’t continue running Nigeria in the old ways — Afenifere,https://www.vanguardngr.com/2020/10/endsars-protest-we-cant-continue-running-nigeria-in-the-old-ways-afenifere/,19-Oct-20,
"Breaking: Soldiers storm Abuja, take over streets, as #ENDSARS protests continue",https://www.vanguardngr.com/2020/10/breaking-soldiers-storm-abuja-take-over-streets/,19-Oct-20,"By Nwafor Sunday Despite several warnings and advise from well meaning Nigerians that soldiers should not be deployed to streets in Nigeria until the demands of #ENDSARS protesters are taken care of, soldiers today were seen in Abuja placing themselves in strategic places. Recall that Nigerian army had promised to launch ‘exercise Crocodile smile’, an […]"
#EndSARS Traffic advisory: Vehicular movement halted at Ikeja Under Bridge (VIDEO),https://www.vanguardngr.com/2020/10/endsars-traffic-advisory-vehicular-movement-halted-at-ikeja-under-bridge-video/,19-Oct-20,
"#ENDSARS: Don’t kill protesters, listen to them, Nwobodo advises Buhari",https://www.vanguardngr.com/2020/10/dont-kill-protesters-listen-to-them-nwobodo-advises-buhari/,19-Oct-20,
#EndSARS: Buhari has spoken and he means every word – Laolu Akande,https://www.vanguardngr.com/2020/10/endsars-buhari-has-spoken-and-he-means-every-word-laolu-akande/,19-Oct-20,
#EndSARS Protest: This generation will lead Nigeria to promised land — Fela Durotoye (VIDEO),https://www.vanguardngr.com/2020/10/endsars-protest-this-generation-will-lead-nigeria-to-promised-land-fela-durotoye-video/,19-Oct-20,
BREAKING: #EndSARS protesters shut Alausa Secretariat,https://www.vanguardngr.com/2020/10/breaking-endsars-protesters-shut-alausa-secretariat/,19-Oct-20,
#ENDSARS: Defence Minister warns protesters against undermining national security,https://www.vanguardngr.com/2020/10/endsars-defence-minister-warns-protesters-against-undermining-national-security/,19-Oct-20,
"#EndSARS: Military should remain in barracks till protests end, CSOs tell FG",https://www.vanguardngr.com/2020/10/endsars-military-should-remain-in-barracks-till-protests-end-csos-tell-fg/,19-Oct-20,
#EndSARS: IGP reveals criteria used in selecting SWAT team,https://www.vanguardngr.com/2020/10/endsars-igp-reveals-criteria-used-in-selecting-swat-team/,19-Oct-20,
"#EndSARS: Akeredolu condemns attack on Oyetola, calls for control of protesters",https://www.vanguardngr.com/2020/10/endsars-akeredolu-condemns-attack-on-oyetola-calls-for-control-of-protesters/,19-Oct-20,"Gov. Oluwarotimi Akeredolu of Ondo State has condemned, in strong terms, the attack on Gov. Gboyega Oyetola of Osun State, allegedly by #EndSARS protesters, calling on its organisers to exercise control over stakeholders involved in the protests. The News Agency of Nigeria (NAN) reports that Gov. Oyetola was attacked by armed thugs while addressing Nigerians, […]"
"EndSARS, StartSWAT, labour and a wrinkled leadership",https://www.vanguardngr.com/2020/10/endsars-startswat-labour-and-a-wrinkled-leadership/,19-Oct-20,
"#EndSARS: Beyond reforms, restructuring and bans",https://www.vanguardngr.com/2020/10/endsars-beyond-reforms-restructuring-and-bans/,19-Oct-20,
"#EndSARS: Buhari, NASS leadership brainstorm on quick  implementation",https://www.vanguardngr.com/2020/10/endsars-buhari-nass-leadership-brainstorm-on-quick-implementation/,19-Oct-20,"By Johnbosco Agbakwuru  PRESIDENT Muhammadu Buhari and the leadership of the National Assembly led by President of the Senate, Dr. Ahmad Lawan and Speaker of the House of Representatives, Femi Gbajabiamila on Sunday met at the Presidential Villa, Abuja, over the ongoing nationwide #ENDSARS protest.  The meeting it was gathered was to review the ongoing […]"
"Listen to #ENDSARS protesters, Creative Industry Group tells govt",https://www.vanguardngr.com/2020/10/listen-to-endsars-protesters-creative-industry-group-tells-govt/,19-Oct-20,"My son was a victim of SARS — Leader Lagos (NAN) – The Creative Industry Group (CIG) has appealed to relevant authorities to respond to Nigerians clamouring for an end to the excesses in some of the activities of the Special Anti-Robbery Squad (SARS). Mr. Felix Duke, the President of CIG, in an interview with […]"
#EndSARS: Inter-Faith Group berates clerics for defending same sex marriage against God’s commandment,https://www.vanguardngr.com/2020/10/endsars-inter-faith-group-berates-clerics-for-defending-same-sex-marriage-against-gods-commandment/,19-Oct-20,
#EndSARS Protest: NECO reschedules 2020 SSCE computer paper,https://www.vanguardngr.com/2020/10/endsars-protest-neco-reschedules-2020-ssce-computer-paper/,19-Oct-20,
Call for Resignation: EndSARS protesters must not cross red line – Nigerians in diaspora warn,https://www.vanguardngr.com/2020/10/call-for-resignation-endsars-protesters-must-not-cross-red-line-nigerians-in-diaspora-warn/,19-Oct-20,
#EndSARS: Coalition for Nigeria cautions against blackmailing Army on Exercise Crocodile Smile,https://www.vanguardngr.com/2020/10/endsars-coalition-for-nigeria-cautions-against-blackmailing-army-on-exercise-crocodile-smile/,19-Oct-20,
EndSARS/Swat Agitations and the Experimentation Of Citizens’ Power: Just Before We Join Fellow Compatriots at the Barricade,https://www.vanguardngr.com/2020/10/endsars-swat-agitations-and-the-experimentation-of-citizens-power-just-before-we-join-fellow-compatriots-at-the-barricade/,19-Oct-20,
"Crocodile Smile: Exercise has nothing to do with #EndSARS protests, civil rights lawyer warns",https://www.vanguardngr.com/2020/10/crocodile-smile-exercise-has-nothing-to-do-with-endsars-protests-civil-rights-lawyer-warns/,19-Oct-20,
"#EndSARS: fix road, refineries, Group points the way out",https://www.vanguardngr.com/2020/10/endsars-fix-road-refineries-group-points-the-way-out/,19-Oct-20,
#EndSARS: How DSS held Coalition of Northern Groups’ leaders for 5 hours,https://www.vanguardngr.com/2020/10/endsars-how-dss-held-coalition-of-northern-groups-leaders-for-5-hours/,18-Oct-20,
"#ENDSARS: Leave Peter Obi out of Ezu River corpses, SARS murdered them— MASSOB",https://www.vanguardngr.com/2020/10/endsars-leave-peter-obi-out-of-ezu-river-corpses-sars-murdered-them-massob/,18-Oct-20,"The Movement for the Actualisation of the Sovereign State of Biafra, MASSOB, led by Uchenna Madu, on Sunday, said that the lifeless bodies found at Ezu River in Anambra State, were members of MASSOB."
"#ENDSARS: You are a confusionist, Onuesoke blasts Shettima",https://www.vanguardngr.com/2020/10/endsars-you-are-a-confusionist-onuesoke-blasts-shettima/,18-Oct-20,"#ENDSARS: You are a confusionist, Onuesoke blasts Shettima"
"Interesting photos, creativities from #EndSARS protests",https://www.vanguardngr.com/2020/10/interesting-photos-creativities-from-endsars-protests/,18-Oct-20,
LISTEN: #EndSARS launches online Radio ‘Soro Soke’ (AUDIO),https://www.vanguardngr.com/2020/10/listen-endsars-launches-online-radio-soro-soke-audio/,18-Oct-20,
JUST IN: ‘Operation Crocodile Smile’ not against #EndSARS protesters ― army,https://www.vanguardngr.com/2020/10/just-in-operation-crocodile-smile-not-against-endsars-protesters-%e2%80%95-army/,18-Oct-20,
VIDEO: #EndSARS protesters chant amidst heavy rainfall,https://www.vanguardngr.com/2020/10/video-endsars-protesters-chant-amidst-heavy-rainfall/,18-Oct-20,
"#ENDSARS: Send army to Sambisa, Birnin Gwari, others, not streets, CNG tells FG",https://www.vanguardngr.com/2020/10/endsars-send-army-to-sambisa-birnin-gwari-others-not-streets-cng-tells-fg/,18-Oct-20,
#EndSARS: Police brutality increased number of persons with disability — CCD,https://www.vanguardngr.com/2020/10/endsars-police-brutality-increased-number-of-persons-with-disability-ccd/,18-Oct-20,
Exercise Crocodile Smile VI has nothing to do with #ENDSARS protest— Army,https://www.vanguardngr.com/2020/10/exercise-crocodile-smile-vi-has-nothing-to-do-with-endsars-protest-army/,18-Oct-20,
"Bishop Oyedepo backs #EndSARS protest, says enough is enough",https://www.vanguardngr.com/2020/10/bishop-oyedepo-backs-endsars-protest-says-enough-is-enough/,18-Oct-20,
Watch moment Cossy joins #EndSARS protest (VIDEO),https://www.vanguardngr.com/2020/10/watch-moment-cossy-joins-endsars-protest-video/,18-Oct-20,
"#EndSARS: Govs concerned about disaffection, anger in Nigeria — Fayemi",https://www.vanguardngr.com/2020/10/endsars-govs-concerned-about-disaffection-anger-in-nigeria-fayemi/,18-Oct-20,
#EndSARS/#EndSWAT: Group bombs Shettima Yerima over alleged war statement,https://www.vanguardngr.com/2020/10/endsars-endswat-group-bombs-shettima-yerima-over-alleged-war-statement/,18-Oct-20,
In pictures: #EndSARS protest gather momentum across Nigeria,https://www.vanguardngr.com/2020/10/in-pictures-endsars-protest-gather-momentum-across-nigeria/,18-Oct-20,
PHOTOS: EndSARS protesters at CBN headquarters in Abuja,https://www.vanguardngr.com/2020/10/photos-endsars-protesters-at-cbn-headquarters-in-abuja/,18-Oct-20,"ALSO READ: #ENDSARS: Dialogue with protesters, Gani Adams tells Presidency Vanguard"
"#ENDSARS: Dialogue with protesters, Gani Adams tells Presidency",https://www.vanguardngr.com/2020/10/endsars-dialogue-with-protesters-gani-adams-tells-presidency/,18-Oct-20,"The Aare Onakakanfo of Yorubaland, Chief Gani Adams, has advised President Mohammadu Buhari to urgently enter into constructive dialogue with #ENDSARS protesters. Adams, in a statement by his Media Assistant, Mr Kehinde Aderemi, made this appeal in a letter to the President on Sunday. According to him, the President must not use soldiers to forcefully […]"
#EndSARS: 23 key demands Nigerian youths want from FG,https://www.vanguardngr.com/2020/10/endsars-23-key-demands-nigerian-youths-want-from-fg/,18-Oct-20,
EndSARS: NBA secures release of 27 arrested protesters,https://www.vanguardngr.com/2020/10/endsars-nba-secures-release-of-27-arrested-protesters/,18-Oct-20,
#EndSARS: ‘I lost leg when police officer shot me 2 months after my wedding’,https://www.vanguardngr.com/2020/10/endpolicebrutalityinnigeria-police-officer-shot-me-two-months-after-my-wedding-my-leg-amputated/,18-Oct-20,
#EndSARS protests: NECO reschedules examination,https://www.vanguardngr.com/2020/10/endsars-protests-neco-reschedules-examination/,18-Oct-20,
"#EndSARS Protest: APC Govs Forum DG lists way out, calls for Radical Politics",https://www.vanguardngr.com/2020/10/endsars-protest-apc-govs-forum-dg-lists-way-out-calls-for-radical-politics/,18-Oct-20,"By Omeiza Ajayi Director-General of the Progressive Governors’ Forum PGF, Salihu Moh. Lukman has suggested ways in which the federal government and sub-national entities can navigate out of the current challenges posed by the wave of ongoing #EndSARS protests across the country. In a statement issued on Sunday in his personal capacity, Lukman said the […]"
"VIDEO: Don’t forget why you are marching, Flavour tells #EndSARS Protesters",https://www.vanguardngr.com/2020/10/video-dont-forget-why-you-are-marching-flavour-tells-endsars-protesters/,18-Oct-20,"Chinedu Okoli, better known as Flavour has told #EndSARS protesters, on Sunday to remember why they are out there marching on the streets. Flavour who led a massive protest in Enugu urged the protesters to be united in their struggle against tyranny. Also read: Scores injured, vehicular activities paralysed as #EndSARS protests turn violent in […]"
"#EndSARS: Stop army’s Operation Crocodile Smile VI, CSOs urge FG",https://www.vanguardngr.com/2020/10/endsars-stop-armys-operation-crocodile-smile-vi-csos-urge-fg/,18-Oct-20,
"ENDSARS: Methodist prelate appeals to protesters to disperse, says FG addressing demands",https://www.vanguardngr.com/2020/10/endsars-methodist-prelate-appeals-to-protesters-to-disperse-says-fg-addressing-demands/,18-Oct-20,
"#EndSARS Demands: Buhari, NASS leadership brainstorm on quick  implementation",https://www.vanguardngr.com/2020/10/endsars-demands-buhari-nass-leadership-brainstorm-on-quick-implementation/,18-Oct-20,
"4 major protests across Africa: #EndSARS, #ZimbabweanLivesMatter, #ShutItAllDown, #CongoIsBleeding",https://www.vanguardngr.com/2020/10/4-major-protests-across-africa-endsars-zimbabweanlivesmatter-shutitalldown-congoisbleeding/,18-Oct-20,
"EndSARS: Buhari meets Lawan, Gbajabiamila over protests",https://www.vanguardngr.com/2020/10/endsars-buhari-meets-lawan-gbajabiamila-over-protests/,18-Oct-20,
"EndSARS protest is a waste of time, reinvent Biafra — Asari tells Niger Deltans",https://www.vanguardngr.com/2020/10/endsars-protest-is-a-waste-of-time-reinvent-biafra-asari-tells-niger-deltans/,18-Oct-20,
"EndSARS Protest: Guard against anarchy, Methodist Bishop warns govt",https://www.vanguardngr.com/2020/10/endsars-protest-guard-against-anarchy-methodist-bishop-warns-govt/,18-Oct-20,"By Ugochukwu Alaribe UMUAHIA-Worried by the inhuman treatment being meted out to the #EndSARS protesters, Bishop of the Methodist Church, Dr. Sunday Onuoha, has called on the federal and state governments to guard against anarchy during the protest. Bishop Onuoha, who is the Co-Chair of the Inter-faith Dialogue Forum for Peace, gave the advice in a […]"
